ID;IDbodega;IDlinea;IDcolor;IDcodigo;nombre;valorcontado;valorfecha;valorlista;peso;espesor;stock;pendiente;sMax;sMin;costoultimo;costopromedio;IDproveedor;estactivo
1902;0;A;RO;2506;Pierna Abierta Roble;5800;5800;5800;4,639999866;1,200000048;4;0;0;0;2820;0;;VERDADERO
1870;0;A;RO;2506 4.85;Pierna Abierta Roble 4.85mts.;5800;5800;5800;3,849999905;1,200000048;8;0;0;0;3560;0;;VERDADERO
1890;0;A;RO;2507;Traslapo 6mts. Roble;4800;4800;4800;4,300000191;1,200000048;28;0;0;0;3840;0;;VERDADERO
1841;0;A;RO;2507 4.85;Traslapo 4.85mts. Roble;5800;5800;5800;3,480000019;1,200000048;2;0;0;0;3322;0;;VERDADERO
1891;0;A;RO;2509;Jamba 6mts. Roble;5200;5200;5200;4,400000095;1,200000048;8;0;0;0;5000;0;;VERDADERO
1842;0;A;RO;2509 4.85;Jamba 4.85mts. Roble;5800;5800;5800;3,480000019;1,200000048;10;0;0;0;3500;0;;VERDADERO
1892;0;A;RO;2510;Pierna 6mts. Roble;4800;4800;4800;4,300000191;1,200000048;25;0;0;0;3832;0;;VERDADERO
1843;0;A;RO;2510 4.85;Pierna 4.85mts. Roble;5800;5800;5800;3,640000105;1,200000048;12;0;0;0;3620;0;;VERDADERO
1978;0;A;RO;2511;Traslapo Reforzado;5800;5800;5800;4,639999866;1;1;0;0;0;3216;0;;VERDADERO
1979;0;A;RO;2512;Pierna Reforzada redonda;6300;6300;6300;4,889999866;1;3;0;0;0;3000;0;;VERDADERO
1853;0;A;RO;2516;Zócalo Termopanel Roble;6400;6400;6400;4,199999809;1,200000048;10;0;0;0;4600;0;;VERDADERO
1905;0;A;RO;2517 4.85;Pierna Abierta Termopanel Roble 4.85mts.;5800;5800;5800;2,789999962;1,200000048;0;0;0;0;3588;0;;VERDADERO
1856;0;A;RO;2518;Pierna Termopanel  Roble;7000;7000;7000;3,25999999;1;1;0;0;0;3610;0;;VERDADERO
1986;0;A;RO;2518 4.85;PIERNA TERMOPANEL 4.85 MTS.;5800;5800;5800;2,609999895;1,200000048;12;0;0;0;0;0;;VERDADERO
1857;0;A;RO;2519 4.85;Traslapo Termopanel .. Robles;5800;5800;5800;3,480000019;1;9;0;0;0;3692;0;;VERDADERO
1941;0;A;RO;2530 4.85;Pierna Ref. Termopanel redondo;6500;6500;6500;4,800000191;1;3;0;0;0;3500;0;;VERDADERO
1942;0;A;RO;2531 4.85;Traslapo Ref. Termopanel redondo;5800;5800;5800;4,170000076;1;2;0;0;0;3900;0;;VERDADERO
1916;0;A;RO;3501;Bastidor  AM-35 Roble;5500;5500;5500;5,590000153;1,299999952;6;0;0;0;3400;0;;VERDADERO
1910;0;A;RO;3502;Marco AM-35 Roble;5500;5500;5800;2,849999905;1,200000048;0;0;0;0;3200;0;;VERDADERO
1913;0;A;RO;3503;Junquillo AM-35 Roble;5500;5500;5500;0,949999988;1;0;0;0;0;3000;0;;VERDADERO
1912;0;A;RO;3507;Porta Felpa AM-35 Roble;5500;5500;5500;1,100000024;1,100000024;1;0;0;0;3300;0;;VERDADERO
1915;0;A;RO;3509;Traslapo AM-35 Roble;5500;5500;5500;2,140000105;1,299999952;2;0;0;0;3300;0;;VERDADERO
1863;0;A;RO;4202;Hoja Al-42 Roble;5500;5500;5500;5,309999943;1;0;0;0;0;3442;0;;VERDADERO
1864;0;A;RO;4203;Junquillo Al-42 Roble;5500;5500;5500;1,419999957;1;53;0;0;0;3600;0;;VERDADERO
1869;0;A;RO;4204;Pilar AL-42 Roble;5500;5500;5500;5,179999828;2;4;0;0;0;3385;0;;VERDADERO
1917;0;A;RO;4206;Junquillo Termopanel Roble;5500;5500;5500;1,5;1;16;0;0;0;3541;0;;VERDADERO
1862;0;A;RO;4209;Marco Al-42 Roble;4700;4700;4700;3,299999952;1;12;0;0;0;3430;0;;VERDADERO
1893;0;A;RO;4502;Marco Puerta Roble;5800;5800;5800;4,150000095;2,299999952;0;0;0;0;3362;0;;VERDADERO
1914;0;A;RO;4504;Junquillo Grande Roble;5500;5500;5500;1,399999976;1;0;0;0;0;3403;0;;VERDADERO
1846;0;A;RO;5001;Riel Superior Roble;5300;5300;5300;3,099999905;1;3;0;0;0;3000;0;;VERDADERO
1847;0;A;RO;5002;Riel Inferior Roble;5300;5300;5300;3,430000067;1;3;0;0;0;3100;0;;VERDADERO
1850;0;A;RO;5003;Jamba Roble;5300;5300;5300;3,450000048;1;8;0;0;0;3200;0;;VERDADERO
1848;0;A;RO;5004;Cabezal Roble;5300;5300;5300;3,589999914;1;4;0;0;0;3127;0;;VERDADERO
1849;0;A;RO;5005;Zócalo Roble;5300;5300;5300;3,890000105;1;2;0;0;0;3100;0;;VERDADERO
1851;0;A;RO;5006;Pierna Roble;5300;5300;5300;3,599999905;1;12;0;0;0;3694;0;;VERDADERO
1852;0;A;RO;5007;Traslapo Roble;5300;5300;5300;3,549999952;1;12;0;0;0;3100;0;;VERDADERO
1877;0;A;RO;5320;Junquillo 5320 Roble;5500;5500;5500;0,810000002;1;11;0;0;0;2800;0;;VERDADERO
1875;0;A;RO;5371;Quibravista chico Roble;5500;5500;5500;1,820000052;1;0;0;0;0;3050;0;;VERDADERO
1938;0;A;RO;5372;Placa de Recubrimiento Roble;5500;5500;5500;3,099999905;1;4;0;0;0;3696;0;;VERDADERO
983;0;A;TI;0100;Angulo 10x10;5800;5800;5800;0,5;1;17;0;0;0;2100;0;;VERDADERO
1229;0;A;TI;0101;Angulo 13x13;5800;5800;5800;0,529999971;1;29;0;0;0;2100;0;;VERDADERO
985;0;A;TI;0102;Angulo 15x15;5800;5800;5800;0,889999986;1;45;0;0;0;4294;0;;VERDADERO
1174;0;A;TI;0105;Angulo 20x20;5800;5800;5800;0,819999993;1;17;0;0;0;2730;0;;VERDADERO
1234;0;A;TI;0106;Angulo 25 x 25;5800;5800;5800;1,200000048;1;42;0;0;0;3662;0;;VERDADERO
987;0;A;TI;0107;Angulo 32x32;5800;5800;5800;1,799999952;1;0;0;0;0;2900;0;;VERDADERO
1926;0;A;TI;0109;Angulo 40x40x2.0;5800;5800;5800;2,349999905;1,5;0;0;0;0;2445;0;;VERDADERO
1759;0;A;TI;0110;Angulo 50x50x1.5  titanio;5800;5800;5800;3,400000095;1,200000048;21;0;0;0;2600;0;;VERDADERO
1761;0;A;TI;0114;Angulo 30 x 30 Titanio;5800;5800;5800;2,079999924;2;14;0;0;0;0;0;;VERDADERO
349;0;A;TI;0130;Angulo 12 x 6;5800;5800;5800;0,360000014;1;0;0;0;0;2400;0;;VERDADERO
1432;0;A;TI;0131;Angulo 20 x 6;5800;5800;5800;0,529999971;1;4;0;0;0;0;0;;VERDADERO
990;0;A;TI;0132;Angulo 20x10;5800;5800;5800;0,610000014;1;1;0;0;0;2800;3058;96877740;VERDADERO
1255;0;A;TI;0134;Angulo 25x12;5800;5800;5800;0,75999999;1;21;0;0;0;2518;0;;VERDADERO
991;0;A;TI;0135;Angulo 32x12;5800;5800;5800;0,899999976;1;0;0;0;0;3100;2343;96556070;VERDADERO
992;0;A;TI;0160;Canal 10x10;5800;5800;5800;0,620000005;1;9;0;0;0;2366;0;;VERDADERO
1185;0;A;TI;0162;Canal 20 x 12 Titanio;5800;5800;5800;1,100000024;1;6;0;0;0;2984;0;;VERDADERO
993;0;A;TI;0163;Canal 25x13;5800;5800;5800;1,169999957;1;40;0;0;0;2700;0;;VERDADERO
994;0;A;TI;0165;Canal 50x13;5800;5800;5800;1,799999952;1;6;0;0;0;2600;0;;VERDADERO
995;0;A;TI;0166;Canal 50x25;5800;5800;5800;2,380000114;1;5;0;0;0;2112;0;;VERDADERO
1354;0;A;TI;0168;Canal  30 x 60 Titanio;5800;5800;5800;2,869999886;1;0;0;0;0;0;0;;VERDADERO
1355;0;A;TI;0169;Canal 20 x66 titanio;5800;5800;5800;2,519999981;1;0;0;0;0;0;0;;VERDADERO
1341;0;A;TI;0170;Canal 25 x75 Titanio;5800;5800;5800;3,180000067;1;0;0;0;0;2300;0;;VERDADERO
996;0;A;TI;0201;Tubular 20x20;5800;5800;5800;1,820000052;1;2;0;0;0;2000;0;;VERDADERO
997;0;A;TI;0202;Tubular 25x25;5800;5800;5800;2,599999905;1;3;0;0;0;2700;0;;VERDADERO
998;0;A;TI;0203;Tubular 30x30;5800;5800;5800;2,849999905;1;2;0;0;0;3100;0;;VERDADERO
999;0;A;TI;0204;Tubular 40x40;5800;5800;5800;4,769999981;1;18;0;0;0;3100;0;;VERDADERO
1317;0;A;TI;0206;Cuadrado 50x50 titanio;5800;5800;5800;6,289999962;2;0;0;0;0;2100;0;;VERDADERO
1001;0;A;TI;0250;Rectangular 13x50;5800;5800;5800;2,940000057;1;15;0;0;0;2010;0;;VERDADERO
1003;0;A;TI;0251;Rectangular 25x50;5800;5800;5800;4,340000153;1;1;0;0;0;2535;0;;VERDADERO
1503;0;A;TI;0251 7.25;Rectangular 25x50 7.25;5800;5800;5800;4,230000019;1;0;0;0;0;3230;0;;VERDADERO
1004;0;A;TI;0252;Rectangular 30x60;6300;6300;6300;5;1;19;0;0;0;2900;0;;VERDADERO
1005;0;A;TI;0253;Rectangular 20x66;5800;5800;5800;4,070000172;1;0;0;0;0;2840;0;;VERDADERO
1006;0;A;TI;0254;Rectangular 25x75;7000;7000;7000;5,440000057;1;2;0;0;0;2900;0;;VERDADERO
1007;0;A;TI;0256;Rectangular 40x80;7200;7200;7200;5,739999771;1;11;0;0;0;3345;0;;VERDADERO
1381;0;A;TI;0256 7.25;Rectangular 40x80 7.25;5800;5800;5800;6,869999886;1;0;0;0;0;0;0;;VERDADERO
1275;1;A;TI;0257;Rectangular 40 x 100;5800;5800;5800;7;1;1;0;0;0;2400;0;;VERDADERO
235;0;A;TI;0260;Perfil Rectangular 50100;6250;6250;6250;8,5;1;5;0;0;0;2500;0;;VERDADERO
1539;0;A;TI;0261;Rectangular 50x120;5800;5800;5800;17,10000038;3,200000048;0;0;0;0;0;0;;VERDADERO
1026;0;A;TI;0280;Cuarto Rodon 25;5800;5800;5800;2,400000095;1;2;0;0;0;2700;0;;VERDADERO
498;0;A;TI;0281;Cuarto Rodon 66;6200;6200;6200;6,460000038;1;0;0;0;0;3000;0;;VERDADERO
1029;0;A;TI;0282;Cuarto Rodon 77x77;5800;5800;5800;9,380000114;1;1;0;0;0;3300;0;;VERDADERO
1033;0;A;TI;0283;Cuarto Rodon 40x40;5800;5800;5800;3,569999933;1;6;0;0;0;2000;0;;VERDADERO
1034;0;A;TI;0323;T 25x25;5800;5800;5800;1,190000057;1;0;0;0;0;0;0;;VERDADERO
1035;0;A;TI;1201;Shower Door Riel Inferior;5800;5800;5800;2,819999933;1;1;0;0;0;3303;0;;VERDADERO
1036;0;A;TI;1202;Shower Door Jamba;5200;5200;5200;2,200000048;1;1;0;0;0;3215;2455;96556070;VERDADERO
1037;0;A;TI;1203;Shower Door Riel Superior;5800;5800;5800;4,599999905;1;1;0;0;0;3315;0;;VERDADERO
1038;0;A;TI;1204;Shower Door Bastidor;5200;5200;5200;1,669999957;1;1;0;0;0;3300;2285;96556070;VERDADERO
1611;0;A;TI;1501;Riel Superior;5800;5800;5800;2,430000067;1;1;0;0;0;2370;0;;VERDADERO
1612;0;A;TI;1502;Riel Inferior;5800;5800;5800;2,289999962;1;1;0;0;0;2370;0;;VERDADERO
1613;0;A;TI;1504;Cabezal;5800;5800;5800;2,200000048;1;0;0;0;0;2370;0;;VERDADERO
1614;0;A;TI;1505;Zocalo;5800;5800;5800;2,529999971;1;0;0;0;0;2370;0;;VERDADERO
1615;0;A;TI;1507;Pierna;5800;5800;5800;2,349999905;1;3;0;0;0;2370;0;;VERDADERO
1616;0;A;TI;1508;Traslapo;5800;5800;5800;2,119999886;1;1;0;0;0;2370;0;;VERDADERO
1232;0;A;TI;1527;Perfil Mosquitero;6600;6600;6600;1,779999971;1;3;0;0;0;2800;0;;VERDADERO
499;0;A;TI;2001;Riel Superior;5800;5800;5800;4,420000076;1;10;0;0;0;2700;2048;96556070;VERDADERO
1043;0;A;TI;2002;Riel Inferior;5800;5800;5800;3,880000114;1;11;0;0;0;2800;2046;96556070;VERDADERO
1044;0;A;TI;2003;Jamba Pierna Abierta;5800;5800;5800;2,50999999;1;0;0;0;0;0;0;;VERDADERO
1045;0;A;TI;2004;Cabezal Superior;5800;5800;5800;2,950000048;1;14;0;0;0;2700;1854;96556070;VERDADERO
1142;0;A;TI;2005;Zocalo Inferior;5800;5800;5800;3,420000076;1;11;0;0;0;3000;1816;96556070;VERDADERO
1047;0;A;TI;2006;Pierna Abierta;5800;5800;5800;3;1;0;0;0;0;0;0;;VERDADERO
1048;0;A;TI;2007;Traslapo Simple;5800;5800;5800;2,25;1;0;0;0;0;0;0;;VERDADERO
1049;0;A;TI;2008;Palillo;5800;5800;5800;2,24000001;1;0;0;0;0;2230;0;;VERDADERO
1050;0;A;TI;2009;Jamba Pierna Cerrada;5800;5800;5800;3,549999952;1;29;0;0;0;2400;2658;96556070;VERDADERO
1051;0;A;TI;2010;Pierna Cerrada;5000;5000;5000;3,710000038;1;0;0;0;0;2600;2318;77152770;VERDADERO
1223;0;A;TI;2011;Traslapo Reforzado;5800;5800;5800;2,799999952;1;0;0;0;0;0;0;;VERDADERO
1052;0;A;TI;2015;Zocalo Alto 6mt;5800;5800;5800;3,700000048;1;0;0;0;0;0;0;;VERDADERO
1057;0;A;TI;2019;Traslapo Reforzado;5800;5800;5800;3,690000057;1;12;0;0;0;2500;2179;77152770;VERDADERO
1058;0;A;TI;2106;Tapa;5800;5800;5800;2,00999999;1;0;0;0;0;0;0;;VERDADERO
1059;0;A;TI;2108;Contratapa;5800;5800;5800;1,620000005;1;0;0;0;0;0;0;;VERDADERO
1061;0;A;TI;2201;Mullion;5800;5800;5800;11,31000042;1;0;0;0;0;0;0;;VERDADERO
1065;0;A;TI;2206;Tapa;5800;5800;5800;4,730000019;1;0;0;0;0;0;0;;VERDADERO
1066;0;A;TI;2207;Travesaño;5800;5800;5800;15;1;0;0;0;0;0;0;;VERDADERO
1068;0;A;TI;2501;Riel Superior;6500;6500;6500;4,409999847;1;6;0;0;0;3300;2404;96556070;VERDADERO
1146;0;A;TI;2502;Riel Inferior;6500;6500;6500;4,230000019;1;6;0;0;0;3300;2380;96556070;VERDADERO
1069;0;A;TI;2503;Jamba Pierna Abierta;5800;5800;5800;3,480000019;1;0;0;0;0;3103;0;;VERDADERO
1188;0;A;TI;2503 4.85;Jamba Pierna abierta 4.85;4500;4500;4500;2,809999943;1;0;0;0;0;2970;0;;VERDADERO
1147;0;A;TI;2504;Cabezal Inferior;4500;4500;4500;4,739999771;1;8;0;0;0;3300;2468;96556070;VERDADERO
1046;0;A;TI;2505;Zocalo Superior;5500;5500;5500;5;1;40;0;0;0;3300;2319;96556070;VERDADERO
1070;0;A;TI;2506;Pierna Abierta;5800;5800;5800;4,639999866;1;0;0;0;0;2800;0;;VERDADERO
1071;0;A;TI;2506 4.85;Pierna Abierta;5800;5800;5800;3,75;1;0;0;0;0;2834;0;;VERDADERO
1198;0;A;TI;2507;Traslapo;5000;5000;5000;4,400000095;1;0;0;0;0;3330;2585;96556070;VERDADERO
1499;0;A;TI;2507 4.85;Traslapo 4.85;5800;5800;5800;3,480000019;1;0;0;0;0;2800;0;;VERDADERO
1398;0;A;TI;2507 5.15;Traslapo  5.15 mts.;5800;5800;5800;2,900000095;1;0;0;0;0;2618;0;;VERDADERO
1073;0;A;TI;2507 6.45;Traslapo 6.45mt;5800;5800;5800;3,619999886;1;0;0;0;0;0;0;;VERDADERO
1074;0;A;TI;2508;Palillo;5800;5800;5800;2,869999886;1;0;0;0;0;0;0;;VERDADERO
1079;0;A;TI;2509;Jamba Pierna Cerrada;5100;5100;5100;4,360000134;1;1;0;0;0;3300;3154;96556070;VERDADERO
1438;0;A;TI;2509 4.65;Jamba 4.65 mts.;5800;5800;5800;2,589999914;1;0;0;0;0;2418;0;;VERDADERO
1500;0;A;TI;2509 4.85;Jamba 4.85;5800;5800;5800;3,480000019;1;11;0;0;0;3600;0;;VERDADERO
1399;0;A;TI;2509 5.15;Jambra  5.15 mts.;5800;5800;5800;2,859999895;1;0;0;0;0;2691;0;;VERDADERO
1080;0;A;TI;2509 6.45;Jamba Pierna Cerrada 6.85mt;5800;5800;5800;3,589999914;1;0;0;0;0;0;0;;VERDADERO
1081;0;A;TI;2509 7.25;Jamba Pierna Cerrada 7.25mt;5800;5800;5800;4,039999962;1;0;0;0;0;0;0;;VERDADERO
1199;0;A;TI;2510;Pierna;5200;5200;5200;4,300000191;1;11;0;0;0;3300;2669;96556070;VERDADERO
1410;0;A;TI;2510 4.85;Pierna Cerrada 4.85;5800;5800;5800;3,480000019;1;11;0;0;0;2850;0;;VERDADERO
1083;0;A;TI;2510 6.45;Pierna Cerrada 6.45mt;5800;5800;5800;3,619999886;1;0;0;0;0;0;0;;VERDADERO
1383;0;A;TI;2510 7.25;Pierna Cerrada 7.25;5800;5800;5800;4,059999943;1;0;0;0;0;0;0;;VERDADERO
1583;0;A;TI;2511 4.85;Traslapo Reforzado  Redondeado;5800;5800;5800;3,690000057;1;5;0;0;0;2702;0;;VERDADERO
1722;0;A;TI;2512 4.85;Pierna Redondeada Reforzada;5800;5800;5800;3,890000105;1,299999952;6;0;0;0;2805;0;;VERDADERO
1728;1;A;TI;2513;Riel Cámara de Agua Al-25;5800;5800;5800;7,039999962;1,200000048;13;0;0;0;3100;0;;VERDADERO
1403;0;A;TI;2515;Zocalo Termopanel;5800;5800;5800;4,110000134;1;0;0;0;0;0;0;;VERDADERO
1260;0;A;TI;2516;Zocalo Termopanel;5800;5800;5800;3,880000114;1;10;0;0;0;2800;0;;VERDADERO
1803;0;A;TI;2516 4.85;Zocalo Termopanel 4.85;5800;5800;5800;3,109999895;1,299999952;0;0;0;0;0;0;;VERDADERO
1906;0;A;TI;2517 4.85;Pierna Abierta Termopanel mts.;5800;5800;5800;3,480000019;1,200000048;0;0;0;0;2800;0;;VERDADERO
1261;0;A;TI;2518;Pierna Termopanel;5800;5800;5800;4,5;1;10;0;0;0;3300;0;;VERDADERO
1751;0;A;TI;2518 4.85;Pierna Termopanel 4.85;5800;5800;5800;3,599999905;1;3;0;0;0;2850;0;;VERDADERO
1259;0;A;TI;2519;Traslapo Termopanel;5800;5800;5800;4,400000095;1;10;0;0;0;2800;0;;VERDADERO
1752;0;A;TI;2519 4.85;Traslapo Termopanel 4.85;5800;5800;5800;3,559999943;1;44;0;0;0;2900;0;;VERDADERO
1715;0;A;TI;2520;Adaptador Termopanel;5800;5800;5800;3;1;4;0;0;0;2000;0;;VERDADERO
1249;0;A;TI;2521;Cuarta Hoja AL-25 6.00;5800;5800;5800;2,400000095;1;0;0;0;0;3060;2420;77152770;VERDADERO
1564;0;A;TI;2521 7.25;Cuarta Hoja Al-25 7.25 mts.;5800;5800;5800;2,119999886;1;0;0;0;0;3000;0;;VERDADERO
1584;0;A;TI;2523;Pierna Reforzada;5800;5800;5800;4,320000172;1;0;0;0;0;2400;0;;VERDADERO
1804;0;A;TI;2529;Pierna Ref. Termopanel redondo;5800;5800;5800;6,139999866;1,299999952;0;0;0;0;0;0;;VERDADERO
1745;0;A;TI;2529 4.85;Pierna Ref. Termop. redondo;5800;5800;5800;4,199999809;1,299999952;4;0;0;0;3218;0;;VERDADERO
1805;0;A;TI;2530;Traslapo Ref. Termopanel redondo;5800;5800;5800;5,400000095;1,299999952;0;0;0;0;0;0;;VERDADERO
1746;0;A;TI;2530 4.85;Traslapo Ref. Termop. redondo;5800;5800;5800;4,130000114;1,299999952;0;0;0;0;2700;0;;VERDADERO
1767;0;A;TI;2531 4.85;Pierna Termopanel Redonda;5800;5800;5800;4,170000076;1,299999952;0;0;0;0;2300;0;;VERDADERO
1247;0;A;TI;3201;Doble Contacto Marco;5800;5800;5800;2,390000105;1;0;0;0;0;2900;2119;96556070;VERDADERO
1084;0;A;TI;3202;Doble Contacto Marco Hoja;5800;5800;5800;3,25999999;1;1;0;0;0;2650;2120;96556070;VERDADERO
951;0;A;TI;3203;Junquillo;5800;5800;5800;1,049999952;1;1;0;0;0;2500;1929;96556070;VERDADERO
1087;0;A;TI;3204;Doble Contacto Palillo;5800;5800;5800;3,450000048;1;22;0;0;0;3200;0;;VERDADERO
937;0;A;TI;3205;Marco C/Camara SR-32;5800;5800;5800;3,710000038;1;21;0;0;0;2624;0;;VERDADERO
500;0;A;TI;3501;AM35 Bastidor;5800;5800;5800;5,579999924;1;23;0;0;0;2700;0;;VERDADERO
1297;0;A;TI;3501 7.25;Bastidor AM 35 7.25;5800;5800;5800;6,699999809;1;0;0;0;0;0;0;;VERDADERO
1088;0;A;TI;3502;AM35 Marco;5800;5800;5800;2,849999905;1;2;0;0;0;2730;0;;VERDADERO
1090;0;A;TI;3503;AM35 Junquillo Inclinado;5800;5800;5800;0,949999988;1;1;0;0;0;2500;2282;96556070;VERDADERO
1307;0;A;TI;3504;junquillo cuadrado;5800;5800;5800;1;1;0;0;0;0;0;0;;VERDADERO
1091;0;A;TI;3506;AM35 Tapa;5800;5800;5800;0,920000017;1;22;0;0;0;2700;2432;96556070;VERDADERO
1266;0;A;TI;3507;AM 35 Porta Felpa;5800;5800;5800;1,100000024;1;12;0;0;0;3000;0;;VERDADERO
1092;0;A;TI;3508;AM35 Bastidor Chico;5800;5800;5800;3,789999962;1;1;0;0;0;3100;2431;96556070;VERDADERO
1267;0;A;TI;3509;AM 35 Traslapo;5800;5800;5800;2,140000105;1;4;0;0;0;2600;3079;96556070;VERDADERO
1806;0;A;TI;3801;Marco Línea 38;5800;5800;5800;2,309999943;1,299999952;7;0;0;0;0;0;;VERDADERO
1810;0;A;TI;3802;Hoja línea 38;5800;5800;5800;4,130000114;1,299999952;10;0;0;0;0;0;;VERDADERO
1808;0;A;TI;3803;Junquillo Línea 38;5800;5800;5800;1,480000019;1,299999952;11;0;0;0;0;0;;VERDADERO
1807;0;A;TI;3804;Palillo línea 38;5800;5800;5800;3,940000057;1,299999952;8;0;0;0;0;0;;VERDADERO
1809;0;A;TI;3807;Junquillo Termo línea 38;5800;5800;5800;1,159999967;1,299999952;3;0;0;0;0;0;;VERDADERO
1624;0;A;TI;4001;Riel Superior 4000;5800;5800;5800;2,059999943;1,5;1;0;0;0;2640;0;;VERDADERO
1625;0;A;TI;4002;Riel Inferior 4000;5800;5800;5800;1,779999971;1,5;1;0;0;0;2500;0;;VERDADERO
1919;0;A;TI;4003;Jamba  4000;5800;5800;5800;1,929999948;1;0;0;0;0;0;0;;VERDADERO
1602;0;A;TI;4004;Cabezal 4000;5800;5800;5800;1,879999995;1;3;0;0;0;3200;0;;VERDADERO
1656;1;A;TI;4005;Zocalo 4000;5800;5800;5800;2,119999886;1;3;0;0;0;3200;0;;VERDADERO
1655;1;A;TI;4006;Pierna 4000;5800;5800;5800;1,75;1;0;0;0;0;2872;0;;VERDADERO
1799;0;A;TI;4007;Traslapo 4000;5800;5800;5800;1,830000043;1,299999952;0;0;0;0;2377;0;;VERDADERO
1703;0;A;TI;4008;Pierna Reforzada;5800;5800;5800;2,170000076;1;3;0;0;0;2730;0;;VERDADERO
1094;0;A;TI;4201;Marco Doble Contacto;5800;5800;5800;2,369999886;1;0;0;0;0;0;0;;VERDADERO
1096;0;A;TI;4202;Marco Hoja;5800;5800;5800;5,309999943;1;0;0;0;0;2750;2175;96556070;VERDADERO
1072;0;A;TI;4202 7.25;Marco Hoja AL-42 7.25;5800;5800;5800;4,820000172;1;0;0;0;0;0;0;;VERDADERO
1097;0;A;TI;4203;Junquillo;5800;5800;5800;1,419999957;1;0;0;0;0;3000;2413;96556070;VERDADERO
1228;0;A;TI;4204;Palillo A- 42;5800;5800;5800;4,949999809;1;42;0;0;0;2870;2070;96556070;VERDADERO
1099;0;A;TI;4204 7.25;Pilar 7.25;5800;5800;5800;5,889999866;1;0;0;0;0;0;0;;VERDADERO
1100;0;A;TI;4206;Junquillo Termopanel;5800;5800;5800;1,5;1;23;0;0;0;2360;0;;VERDADERO
1103;0;A;TI;4209;Marco;5800;5800;5800;3,299999952;1;0;0;0;0;2700;2289;96556070;VERDADERO
1191;0;A;TI;4209 7.25;Marco AL- 42;5800;5800;5800;3,039999962;1;0;0;0;0;0;0;;VERDADERO
1400;0;A;TI;4225;Hoja Móvil;5800;5800;5800;3,839999914;1;0;0;0;0;0;0;;VERDADERO
1265;0;A;TI;4231;Riel Camara de Agua Al-42;5800;5800;5800;4,78000021;1;6;0;0;0;3140;0;;VERDADERO
1448;0;A;TI;4501;Bastidor;5800;5800;5800;7,610000134;2;0;0;0;0;2950;0;;VERDADERO
950;0;A;TI;4502;Marco Puerta;5800;5800;5800;4,150000095;1;2;0;0;0;2900;0;;VERDADERO
1269;0;A;TI;4502 7.25;Marco Puerta 7.25 mts.;5800;5800;5800;3,680000067;1;0;0;0;0;0;0;;VERDADERO
1268;0;A;TI;4503;Marco PUerta;5800;5800;5800;2,170000076;1;0;0;0;0;0;0;;VERDADERO
1184;0;A;TI;4504;Junquillo Grande;5800;5800;5800;1,399999976;1;36;0;0;0;2725;0;;VERDADERO
1187;0;A;TI;4505;PORTA FELPA TITANIO;5800;5800;5800;1,070000052;1;39;0;0;0;3200;0;;VERDADERO
1218;0;A;TI;4506;Talonera;5800;5800;5800;1,139999986;1;11;0;0;0;3200;0;;VERDADERO
1178;0;A;TI;4511;Marco Puerta;5800;5800;5800;3,200000048;1;0;0;0;0;4700;0;;VERDADERO
1148;0;A;TI;5001;Riel Superior;5800;5800;5800;2,599999905;1;15;0;0;0;2500;1785;96556070;VERDADERO
1149;0;A;TI;5002;Riel Inferior;5800;5800;5800;2,430000067;1;30;0;0;0;2400;1959;96556070;VERDADERO
1150;0;A;TI;5003;Jamba;5800;5800;5800;2,769999981;1;28;0;0;0;2500;1999;96556070;VERDADERO
1151;0;A;TI;5004;Cabezal Inferior;5800;5800;5800;2,599999905;1;0;0;0;0;2500;2001;96556070;VERDADERO
1152;0;A;TI;5005;Zocalo Inferior;5800;5800;5800;3,130000114;1;17;0;0;0;2400;2163;96556070;VERDADERO
1153;0;A;TI;5006;Pierna Cerrada;5800;5800;5800;3;1;0;0;0;0;2300;1933;96556070;VERDADERO
1154;0;A;TI;5007;Traslapo;5800;5800;5800;2,769999981;1;3;0;0;0;2900;1920;96556070;VERDADERO
1156;0;A;TI;5310;Paño Fijo Grande;5800;5800;5800;1,570000052;1;1;0;0;0;2913;0;;VERDADERO
1143;0;A;TI;5311;Paño Fijo Chico;5800;5800;5800;1,5;1;16;0;0;0;2521;0;;VERDADERO
933;0;A;TI;5320;Junquillo Chico;5800;5800;5800;0,800000012;1;-2;0;0;0;2649;0;;VERDADERO
1264;0;A;TI;5322;Riel Plumilla;5800;5800;5800;1,5;1;15;0;0;0;3033;0;;VERDADERO
1535;0;A;TI;5323 7.25;Base Baranda;5800;5800;5800;2,390000105;2;0;0;0;0;3114;0;;VERDADERO
1536;0;A;TI;5324 7.25;Tapa Baranda;5800;5800;5800;3,210000038;2;0;0;0;0;3114;0;;VERDADERO
1160;0;A;TI;5332;Marco Espejo;5800;5800;5800;0,800000012;1;0;0;0;0;2750;0;;VERDADERO
1590;0;A;TI;53322;Marco Espejo Grande;5800;5800;5800;1,100000024;1;19;0;0;0;2900;0;;VERDADERO
1988;0;A;TI;5344;Riel Cortina Titanio;5800;5800;5800;0,939999998;1;0;0;0;0;0;0;;VERDADERO
482;0;A;TI;5362;Cubrejunta;5800;5800;5800;1,25;1;0;0;0;0;2906;0;;VERDADERO
1312;0;A;TI;5367;Nariz de Grada;8000;8000;8000;2,279999971;1;7;0;0;0;3544;0;;VERDADERO
